Trial,Cond,ImageNum,Cue,Block,Correct,Response,RT,Accuracy,CueRep,fName,ImageType,Baseline,Category
1,1,57,NA,NA,NA,1,1.4599,NA,NA,S_Lure_57.bmp,0,1,3
2,1,18,NA,NA,NA,1,1.9811,NA,NA,F_Lure_18.bmp,0,1,1
3,1,40,NA,NA,NA,1,2.0405,NA,NA,O_Image_40.bmp,1,1,2
4,1,5,NA,NA,NA,1,1.218,NA,NA,F_Lure_5.bmp,0,0,1
5,1,57,NA,NA,NA,1,0.98767,NA,NA,S_Image_57.bmp,2,1,3
6,1,27,NA,NA,NA,1,0.67507,NA,NA,O_Lure_27.bmp,0,0,2
7,1,67,NA,NA,NA,1,2.6006,NA,NA,S_Lure_67.bmp,0,1,3
8,1,25,NA,NA,NA,1,0.54805,NA,NA,O_Lure_25.bmp,0,0,2
9,1,49,NA,NA,NA,1,0.81884,NA,NA,S_Lure_49.bmp,0,0,3
10,1,28,NA,NA,NA,1,0.49975,NA,NA,O_Lure_28.bmp,0,1,2
11,1,43,NA,NA,NA,1,2.2957,NA,NA,O_Lure_43.bmp,0,0,2
12,1,37,NA,NA,NA,1,0.072631,NA,NA,O_Image_37.bmp,2,1,2
13,1,30,NA,NA,NA,1,0.00011923,NA,NA,O_Lure_30.bmp,0,0,2
14,1,61,NA,NA,NA,2,1.2134,NA,NA,S_Image_61.bmp,2,0,3
15,1,60,NA,NA,NA,1,1.687,NA,NA,S_Lure_60.bmp,0,1,3
16,1,67,NA,NA,NA,1,0.61313,NA,NA,S_Image_67.bmp,2,1,3
17,1,24,NA,NA,NA,1,0.60796,NA,NA,F_Image_24.bmp,2,0,1
18,1,32,NA,NA,NA,1,2.894,NA,NA,O_Image_32.bmp,1,0,2
19,1,44,NA,NA,NA,1,1.3983,NA,NA,O_Lure_44.bmp,0,1,2
20,1,65,NA,NA,NA,1,0.00012074,NA,NA,S_Image_65.bmp,2,1,3
21,1,34,NA,NA,NA,1,0.68533,NA,NA,O_Lure_34.bmp,0,0,2
22,1,59,NA,NA,NA,2,0.40749,NA,NA,S_Lure_59.bmp,0,0,3
23,1,20,NA,NA,NA,1,0.62478,NA,NA,F_Lure_20.bmp,0,1,1
24,1,14,NA,NA,NA,1,0.37493,NA,NA,F_Image_14.bmp,1,0,1
25,1,45,NA,NA,NA,1,3.3549,NA,NA,O_Lure_45.bmp,0,1,2
26,1,15,NA,NA,NA,1,1.3421,NA,NA,F_Lure_15.bmp,0,0,1
27,1,20,NA,NA,NA,2,1.6361,NA,NA,F_Image_20.bmp,2,1,1
28,1,12,NA,NA,NA,1,0.48359,NA,NA,F_Image_12.bmp,2,0,1
29,1,4,NA,NA,NA,1,0.095193,NA,NA,F_Lure_4.bmp,0,1,1
30,1,62,NA,NA,NA,1,1.2818,NA,NA,S_Lure_62.bmp,0,0,3
31,1,7,NA,NA,NA,1,1.3992,NA,NA,F_Image_7.bmp,1,1,1
32,1,31,NA,NA,NA,1,2.3006,NA,NA,O_Image_31.bmp,2,1,2
33,1,13,NA,NA,NA,1,0.0591,NA,NA,F_Image_13.bmp,2,1,1
34,1,15,NA,NA,NA,1,0.84498,NA,NA,F_Image_15.bmp,2,0,1
35,1,10,NA,NA,NA,1,0.00012074,NA,NA,F_Image_10.bmp,2,1,1
36,1,50,NA,NA,NA,2,0.00011772,NA,NA,S_Image_50.bmp,2,1,3
37,1,45,NA,NA,NA,1,0.00011531,NA,NA,O_Image_45.bmp,1,1,2
38,1,16,NA,NA,NA,2,1.1888,NA,NA,F_Lure_16.bmp,0,1,1
39,1,25,NA,NA,NA,1,2.0216,NA,NA,O_Image_25.bmp,2,0,2
40,1,62,NA,NA,NA,1,0.74576,NA,NA,S_Image_62.bmp,1,0,3
41,1,28,NA,NA,NA,1,0.95271,NA,NA,O_Image_28.bmp,1,1,2
42,1,38,NA,NA,NA,1,0.74083,NA,NA,O_Image_38.bmp,1,0,2
43,1,69,NA,NA,NA,1,0.69031,NA,NA,S_Lure_69.bmp,0,0,3
