Trial,Cond,ImageNum,Cue,Block,Correct,Response,RT,Accuracy,CueRep,fName,ImageType,Baseline,Category
1,1,57,NA,NA,NA,1,2.8031,NA,NA,S_Lure_57.bmp,0,1,3
2,1,18,NA,NA,NA,1,0.77534,NA,NA,F_Lure_18.bmp,0,1,1
3,1,40,NA,NA,NA,1,0.78214,NA,NA,O_Image_40.bmp,1,1,2
4,1,5,NA,NA,NA,1,0.62677,NA,NA,F_Lure_5.bmp,0,0,1
5,1,57,NA,NA,NA,1,1.4554,NA,NA,S_Image_57.bmp,2,1,3
6,1,27,NA,NA,NA,1,1.2668,NA,NA,O_Lure_27.bmp,0,0,2
7,1,67,NA,NA,NA,1,1.0862,NA,NA,S_Lure_67.bmp,0,1,3
8,1,25,NA,NA,NA,1,0.65643,NA,NA,O_Lure_25.bmp,0,0,2
9,1,49,NA,NA,NA,1,0.69161,NA,NA,S_Lure_49.bmp,0,0,3
10,1,28,NA,NA,NA,1,1.117,NA,NA,O_Lure_28.bmp,0,1,2
11,1,43,NA,NA,NA,1,0.42988,NA,NA,O_Lure_43.bmp,0,0,2
12,1,37,NA,NA,NA,1,0.60993,NA,NA,O_Image_37.bmp,2,1,2
13,1,30,NA,NA,NA,1,1.0211,NA,NA,O_Lure_30.bmp,0,0,2
14,1,61,NA,NA,NA,1,1.3531,NA,NA,S_Image_61.bmp,2,0,3
15,1,60,NA,NA,NA,1,0.72671,NA,NA,S_Lure_60.bmp,0,1,3
16,1,67,NA,NA,NA,1,0.7427,NA,NA,S_Image_67.bmp,2,1,3
17,1,24,NA,NA,NA,1,0.37344,NA,NA,F_Image_24.bmp,2,0,1
18,1,32,NA,NA,NA,1,0.37212,NA,NA,O_Image_32.bmp,1,0,2
19,1,44,NA,NA,NA,1,0.43408,NA,NA,O_Lure_44.bmp,0,1,2
20,1,65,NA,NA,NA,1,0.046041,NA,NA,S_Image_65.bmp,2,1,3
21,1,34,NA,NA,NA,1,0.31494,NA,NA,O_Lure_34.bmp,0,0,2
22,1,59,NA,NA,NA,1,0.028595,NA,NA,S_Lure_59.bmp,0,0,3
23,1,20,NA,NA,NA,1,2.2095,NA,NA,F_Lure_20.bmp,0,1,1
24,1,14,NA,NA,NA,1,0.58093,NA,NA,F_Image_14.bmp,1,0,1
25,1,45,NA,NA,NA,1,0.31594,NA,NA,O_Lure_45.bmp,0,1,2
26,1,15,NA,NA,NA,1,0.44529,NA,NA,F_Lure_15.bmp,0,0,1
27,1,20,NA,NA,NA,1,0.24105,NA,NA,F_Image_20.bmp,2,1,1
28,1,12,NA,NA,NA,1,0.80321,NA,NA,F_Image_12.bmp,2,0,1
29,1,4,NA,NA,NA,1,0.51206,NA,NA,F_Lure_4.bmp,0,1,1
30,1,62,NA,NA,NA,1,0.033138,NA,NA,S_Lure_62.bmp,0,0,3
31,1,7,NA,NA,NA,1,0.74054,NA,NA,F_Image_7.bmp,1,1,1
32,1,31,NA,NA,NA,1,0.34735,NA,NA,O_Image_31.bmp,2,1,2
33,1,13,NA,NA,NA,1,0.5462,NA,NA,F_Image_13.bmp,2,1,1
34,1,15,NA,NA,NA,1,2.1289,NA,NA,F_Image_15.bmp,2,0,1
35,1,10,NA,NA,NA,1,0.48082,NA,NA,F_Image_10.bmp,2,1,1
36,1,50,NA,NA,NA,1,0.6415,NA,NA,S_Image_50.bmp,2,1,3
37,1,45,NA,NA,NA,1,0.54896,NA,NA,O_Image_45.bmp,1,1,2
38,1,16,NA,NA,NA,1,0.40444,NA,NA,F_Lure_16.bmp,0,1,1
39,1,25,NA,NA,NA,1,0.31231,NA,NA,O_Image_25.bmp,2,0,2
40,1,62,NA,NA,NA,1,0.67311,NA,NA,S_Image_62.bmp,1,0,3
41,1,28,NA,NA,NA,1,0.41041,NA,NA,O_Image_28.bmp,1,1,2
42,1,38,NA,NA,NA,1,0.67237,NA,NA,O_Image_38.bmp,1,0,2
43,1,69,NA,NA,NA,1,0.31515,NA,NA,S_Lure_69.bmp,0,0,3
44,1,55,NA,NA,NA,1,0.035202,NA,NA,S_Lure_55.bmp,0,0,3
45,1,33,NA,NA,NA,1,2.2384,NA,NA,O_Image_33.bmp,1,1,2
46,1,8,NA,NA,NA,1,1.6025,NA,NA,F_Image_8.bmp,1,0,1
47,1,17,NA,NA,NA,1,0.63138,NA,NA,F_Image_17.bmp,1,0,1
48,1,34,NA,NA,NA,1,0.69944,NA,NA,O_Image_34.bmp,1,0,2
49,1,2,NA,NA,NA,1,0.55686,NA,NA,F_Lure_2.bmp,0,0,1
50,1,63,NA,NA,NA,1,0.53108,NA,NA,S_Image_63.bmp,1,1,3
51,1,64,NA,NA,NA,1,0.52216,NA,NA,S_Lure_64.bmp,0,0,3
52,1,1,NA,NA,NA,1,0.3789,NA,NA,F_Image_1.bmp,2,0,1
53,1,55,NA,NA,NA,1,0.21558,NA,NA,S_Image_55.bmp,1,0,3
54,1,61,NA,NA,NA,1,0.77958,NA,NA,S_Lure_61.bmp,0,0,3
55,1,46,NA,NA,NA,1,1.1049,NA,NA,O_Lure_46.bmp,0,0,2
56,1,54,NA,NA,NA,1,0.4892,NA,NA,S_Image_54.bmp,1,0,3
57,1,50,NA,NA,NA,1,0.61046,NA,NA,S_Lure_50.bmp,0,1,3
58,1,26,NA,NA,NA,1,0.00014368,NA,NA,O_Image_26.bmp,2,0,2
59,1,52,NA,NA,NA,1,0.45271,NA,NA,S_Lure_52.bmp,0,1,3
60,1,70,NA,NA,NA,1,0.33392,NA,NA,S_Lure_70.bmp,0,1,3
61,1,35,NA,NA,NA,1,0.43601,NA,NA,O_Image_35.bmp,1,1,2
62,1,19,NA,NA,NA,1,0.30398,NA,NA,F_Image_19.bmp,1,0,1
63,1,56,NA,NA,NA,1,0.39229,NA,NA,S_Lure_56.bmp,0,1,3
64,1,41,NA,NA,NA,1,0.51739,NA,NA,O_Lure_41.bmp,0,1,2
65,1,16,NA,NA,NA,1,0.33493,NA,NA,F_Image_16.bmp,1,1,1
66,1,23,NA,NA,NA,1,1.0789,NA,NA,F_Image_23.bmp,2,0,1
67,1,40,NA,NA,NA,1,0.0001147,NA,NA,O_Lure_40.bmp,0,1,2
68,1,46,NA,NA,NA,1,0.29351,NA,NA,O_Image_46.bmp,2,0,2
69,1,9,NA,NA,NA,1,0.37511,NA,NA,F_Image_9.bmp,2,1,1
70,1,24,NA,NA,NA,1,0.66085,NA,NA,F_Lure_24.bmp,0,0,1
71,1,8,NA,NA,NA,1,0.32562,NA,NA,F_Lure_8.bmp,0,0,1
72,1,43,NA,NA,NA,1,1.9729,NA,NA,O_Image_43.bmp,2,0,2
73,1,51,NA,NA,NA,1,0.64367,NA,NA,S_Image_51.bmp,1,1,3
74,1,63,NA,NA,NA,1,0.75124,NA,NA,S_Lure_63.bmp,0,1,3
75,1,19,NA,NA,NA,1,0.158,NA,NA,F_Lure_19.bmp,0,0,1
76,1,69,NA,NA,NA,1,0.59655,NA,NA,S_Image_69.bmp,1,0,3
77,1,7,NA,NA,NA,1,0.41725,NA,NA,F_Lure_7.bmp,0,1,1
78,1,23,NA,NA,NA,1,1.2292,NA,NA,F_Lure_23.bmp,0,0,1
79,1,36,NA,NA,NA,1,0.55425,NA,NA,O_Image_36.bmp,2,1,2
80,1,36,NA,NA,NA,1,0.56202,NA,NA,O_Lure_36.bmp,0,1,2
81,1,49,NA,NA,NA,1,0.42546,NA,NA,S_Image_49.bmp,2,0,3
82,1,29,NA,NA,NA,1,0.30008,NA,NA,O_Lure_29.bmp,0,1,2
83,1,51,NA,NA,NA,1,0.39746,NA,NA,S_Lure_51.bmp,0,1,3
84,1,48,NA,NA,NA,1,0.38019,NA,NA,O_Image_48.bmp,2,0,2
85,1,71,NA,NA,NA,1,1.0256,NA,NA,S_Lure_71.bmp,0,0,3
86,1,4,NA,NA,NA,1,1.2288,NA,NA,F_Image_4.bmp,2,1,1
87,1,14,NA,NA,NA,1,0.69564,NA,NA,F_Lure_14.bmp,0,0,1
88,1,44,NA,NA,NA,1,0.73699,NA,NA,O_Image_44.bmp,2,1,2
89,1,6,NA,NA,NA,1,0.51242,NA,NA,F_Image_6.bmp,1,0,1
90,1,27,NA,NA,NA,1,0.53714,NA,NA,O_Image_27.bmp,2,0,2
91,1,29,NA,NA,NA,1,0.42446,NA,NA,O_Image_29.bmp,2,1,2
92,1,10,NA,NA,NA,1,0.38724,NA,NA,F_Lure_10.bmp,0,1,1
93,1,11,NA,NA,NA,1,0.3339,NA,NA,F_Lure_11.bmp,0,0,1
94,1,5,NA,NA,NA,1,0.51594,NA,NA,F_Image_5.bmp,1,0,1
95,1,52,NA,NA,NA,1,1.0283,NA,NA,S_Image_52.bmp,2,1,3
